CustomerID,Age,MonthlyCharges,Tenure,InternetService,Contract,Churn
700,69,88,53,DSL,Two year,Yes
701,34,27,34,Fiber optic,One year,Yes
702,24,73,36,No,Month-to-month,Yes
703,42,52,56,Fiber optic,Month-to-month,No
704,62,70,19,No,One year,Yes
705,21,21,39,DSL,Month-to-month,Yes
706,53,57,50,No,Two year,No
707,23,75,6,No,One year,Yes
708,48,39,59,No,One year,Yes
709,36,71,24,No,Two year,No
710,61,28,57,Fiber optic,One year,No
711,56,84,57,DSL,Month-to-month,Yes
712,44,85,61,No,One year,Yes
713,27,38,14,DSL,Month-to-month,Yes
714,43,35,68,No,One year,No
715,36,88,14,Fiber optic,Month-to-month,Yes
716,56,39,49,No,Month-to-month,Yes
717,20,71,36,Fiber optic,Month-to-month,Yes
718,62,33,6,Fiber optic,One year,Yes
719,30,96,16,DSL,One year,No
720,67,54,50,No,One year,Yes
721,45,76,40,No,Month-to-month,Yes
722,37,53,41,Fiber optic,One year,No
723,45,78,10,No,Two year,No
724,25,99,61,Fiber optic,Two year,Yes
725,58,47,61,No,Month-to-month,Yes
726,56,62,19,Fiber optic,Month-to-month,No
727,18,54,21,Fiber optic,Month-to-month,Yes
728,20,34,41,DSL,Two year,Yes
729,30,22,39,DSL,Two year,Yes
730,45,46,28,No,One year,Yes
731,66,23,69,DSL,Two year,No
732,42,41,32,DSL,One year,Yes
733,50,88,37,No,Two year,Yes
734,55,42,61,No,Month-to-month,Yes
735,23,32,2,DSL,Two year,Yes
736,61,79,49,Fiber optic,Two year,No
737,62,46,20,Fiber optic,Month-to-month,Yes
738,49,69,56,Fiber optic,One year,Yes
739,62,98,61,Fiber optic,Two year,No
740,64,31,55,No,Month-to-month,No
741,38,29,30,Fiber optic,Month-to-month,No
742,33,68,70,No,One year,Yes
743,38,54,67,No,Two year,No
744,28,57,35,DSL,Month-to-month,No
745,54,73,1,No,One year,No
746,53,39,42,DSL,Two year,No
747,52,31,29,Fiber optic,One year,No
748,36,22,70,No,Two year,Yes
749,37,21,60,Fiber optic,Two year,No
750,35,41,36,No,One year,Yes
751,64,54,32,No,One year,No
752,58,28,1,DSL,One year,Yes
753,66,36,52,No,Month-to-month,No
754,31,33,38,No,Two year,No
755,32,51,4,DSL,Two year,No
756,48,78,70,Fiber optic,Month-to-month,No
757,18,77,48,DSL,Month-to-month,Yes
758,20,55,63,No,Month-to-month,No
759,33,52,24,No,Two year,No
760,40,93,45,No,Two year,Yes
761,28,83,65,Fiber optic,One year,No
762,29,32,51,No,Month-to-month,Yes
763,27,53,56,Fiber optic,Two year,No
764,49,24,1,No,Month-to-month,Yes
765,33,89,72,Fiber optic,One year,Yes
766,25,52,23,No,Two year,No
767,55,24,22,DSL,One year,Yes
768,29,91,49,Fiber optic,Two year,No
769,41,37,25,DSL,Month-to-month,Yes
770,45,37,68,Fiber optic,Month-to-month,Yes
771,25,45,65,Fiber optic,Month-to-month,Yes
772,45,39,53,No,One year,No
773,53,23,21,Fiber optic,Month-to-month,No
774,43,41,42,Fiber optic,Two year,Yes
775,25,92,20,Fiber optic,Month-to-month,Yes
776,67,28,16,DSL,Two year,Yes
777,45,78,64,No,One year,Yes
778,45,52,49,Fiber optic,Two year,No
779,54,26,65,No,Month-to-month,Yes
780,58,52,39,No,Month-to-month,Yes
781,53,85,55,No,Month-to-month,Yes
782,44,91,22,No,Month-to-month,Yes
783,34,78,20,No,Month-to-month,Yes
784,26,54,21,DSL,Two year,Yes
785,50,51,24,Fiber optic,One year,No
786,37,20,32,Fiber optic,Month-to-month,Yes
787,30,71,4,DSL,Two year,No
788,45,54,6,DSL,Month-to-month,No
789,65,59,62,Fiber optic,Month-to-month,No
790,46,63,49,Fiber optic,Month-to-month,No
791,30,58,6,No,Two year,No
792,63,39,63,Fiber optic,Month-to-month,Yes
793,52,22,29,No,Two year,Yes
794,23,72,45,DSL,Two year,No
795,35,31,17,No,One year,Yes
796,68,27,27,No,Two year,Yes
797,22,83,17,Fiber optic,Two year,No
798,64,60,48,DSL,Two year,No
799,42,30,32,DSL,Month-to-month,No
800,19,45,22,DSL,One year,Yes
801,27,57,11,DSL,Two year,Yes
802,47,24,54,DSL,Month-to-month,Yes
803,67,51,20,Fiber optic,Two year,Yes
804,62,88,54,Fiber optic,Two year,Yes
805,22,34,27,No,One year,No
806,50,80,68,Fiber optic,One year,No
807,18,71,62,No,One year,Yes
808,35,47,7,Fiber optic,Month-to-month,No
809,49,38,13,Fiber optic,Two year,No
810,64,73,24,No,Month-to-month,No
811,66,34,50,DSL,Month-to-month,No
812,28,32,58,No,Two year,No
813,38,42,72,Fiber optic,Two year,No
814,43,99,36,DSL,One year,Yes
815,42,81,47,DSL,Two year,No
816,39,44,30,No,One year,No
817,44,51,1,No,Month-to-month,Yes
818,66,40,50,Fiber optic,Two year,No
819,30,20,7,DSL,Two year,No
820,50,47,14,No,Month-to-month,No
821,51,31,53,Fiber optic,Two year,No
822,58,98,51,Fiber optic,Two year,Yes
823,52,39,36,DSL,Month-to-month,Yes
824,18,70,44,Fiber optic,Month-to-month,Yes
825,38,45,27,Fiber optic,One year,Yes
826,65,62,16,Fiber optic,One year,Yes
827,23,69,32,Fiber optic,One year,No
828,45,93,15,DSL,One year,No
829,34,47,14,Fiber optic,One year,Yes
830,22,45,44,DSL,Two year,Yes
831,48,96,3,No,Two year,Yes
832,22,44,26,Fiber optic,Two year,No
833,55,50,41,No,One year,Yes
834,20,98,33,Fiber optic,Month-to-month,No
835,40,37,26,No,Two year,No
836,54,59,62,DSL,One year,No
837,54,86,64,Fiber optic,Two year,Yes
838,27,82,55,Fiber optic,Two year,No
839,27,30,62,DSL,Month-to-month,No
840,36,46,7,No,Two year,Yes
841,34,56,51,No,Month-to-month,No
842,38,31,70,DSL,Two year,No
843,31,47,5,DSL,Two year,Yes
844,26,25,67,No,Month-to-month,Yes
845,63,89,40,Fiber optic,One year,Yes
846,18,63,61,Fiber optic,Month-to-month,Yes
847,68,66,49,No,Two year,No
848,62,55,51,Fiber optic,Two year,Yes
849,30,63,39,Fiber optic,One year,No
850,21,88,71,No,Month-to-month,No
851,18,42,12,Fiber optic,One year,No
852,66,42,39,DSL,Month-to-month,Yes
853,57,54,47,Fiber optic,Two year,No
854,49,88,7,No,One year,No
855,51,80,22,DSL,Two year,No
856,45,57,46,No,Two year,No
857,48,71,48,DSL,Two year,No
858,25,21,12,Fiber optic,One year,No
859,56,38,19,Fiber optic,Two year,No
860,43,82,40,Fiber optic,One year,Yes
861,51,86,23,Fiber optic,Month-to-month,Yes
862,20,42,58,Fiber optic,Two year,Yes
863,67,45,49,DSL,Two year,Yes
864,29,49,15,Fiber optic,Two year,No
865,18,38,9,No,Two year,Yes
866,61,58,41,No,Month-to-month,No
867,22,47,28,No,Two year,No
868,47,92,49,Fiber optic,Month-to-month,No
869,47,80,69,No,Month-to-month,No
870,34,67,13,No,Month-to-month,Yes
871,65,98,23,No,Two year,Yes
872,64,32,6,Fiber optic,Two year,No
873,40,30,12,DSL,One year,No
874,32,59,46,No,Month-to-month,Yes
875,54,70,33,Fiber optic,Two year,No
876,38,89,64,Fiber optic,Two year,No
877,31,99,29,No,One year,Yes
878,19,49,37,DSL,Month-to-month,No
879,28,49,2,Fiber optic,One year,Yes
880,68,97,27,DSL,One year,Yes
881,56,73,30,No,One year,Yes
882,55,26,25,No,Month-to-month,No
883,51,86,7,Fiber optic,Two year,No
884,55,29,53,Fiber optic,Month-to-month,No
885,67,80,27,No,Two year,Yes
886,51,56,41,DSL,One year,Yes
887,35,34,42,No,One year,No
888,47,69,64,Fiber optic,One year,No
889,32,23,25,Fiber optic,Month-to-month,Yes
890,44,61,62,DSL,Two year,No
891,68,87,72,No,Two year,No
892,51,29,27,Fiber optic,Month-to-month,No
893,69,41,65,DSL,Month-to-month,Yes
894,55,50,44,DSL,Month-to-month,No
895,50,95,55,No,One year,Yes
896,41,92,51,Fiber optic,Month-to-month,No
897,32,47,10,DSL,Two year,No
898,47,88,62,Fiber optic,One year,No
899,59,99,67,Fiber optic,Two year,No
900,68,38,29,Fiber optic,Month-to-month,Yes
901,34,97,63,DSL,One year,Yes
902,22,66,60,DSL,Two year,Yes
903,46,43,70,Fiber optic,Month-to-month,No
904,21,75,4,DSL,One year,Yes
905,27,30,70,DSL,Two year,Yes
906,34,96,47,No,Month-to-month,No
907,27,93,31,No,One year,Yes
908,34,73,58,Fiber optic,Two year,No
909,37,78,67,DSL,Two year,No
910,41,84,63,Fiber optic,Month-to-month,No
911,22,51,9,DSL,One year,No
912,51,37,71,DSL,Two year,No
913,23,23,44,No,Two year,Yes
914,19,99,68,Fiber optic,Month-to-month,Yes
915,30,70,27,DSL,Two year,No
916,60,66,62,No,Two year,No
917,60,73,42,No,One year,Yes
918,65,44,24,Fiber optic,One year,No
919,28,29,23,Fiber optic,Month-to-month,No
920,68,26,42,DSL,One year,No
921,64,84,19,No,Two year,Yes
922,40,38,25,DSL,Two year,No
923,33,26,61,No,One year,No
924,48,64,44,DSL,Month-to-month,No
925,28,97,69,DSL,One year,No
926,33,57,13,Fiber optic,One year,Yes
927,25,26,63,No,Two year,Yes
928,21,65,54,DSL,Two year,No
929,57,86,47,Fiber optic,One year,Yes
930,21,94,52,Fiber optic,One year,No
931,42,27,58,Fiber optic,Two year,Yes
932,20,22,55,Fiber optic,Two year,No
933,49,31,4,No,One year,Yes
934,20,62,24,Fiber optic,Month-to-month,Yes
935,44,26,58,Fiber optic,Two year,Yes
936,46,67,65,No,Two year,Yes
937,49,99,2,No,Month-to-month,No
938,67,64,70,Fiber optic,Two year,No
939,68,44,14,Fiber optic,One year,Yes
940,36,23,64,DSL,Two year,No
941,38,23,63,DSL,Two year,No
942,22,69,52,Fiber optic,One year,Yes
943,35,77,5,DSL,Two year,No
944,45,84,65,No,Two year,No
945,59,86,43,DSL,Two year,Yes
946,39,47,21,Fiber optic,One year,No
947,38,94,12,No,Two year,Yes
948,23,56,66,Fiber optic,One year,Yes
949,18,21,71,No,One year,Yes
950,22,92,35,No,Two year,No
951,58,80,39,DSL,Month-to-month,No
952,29,70,59,No,Month-to-month,Yes
953,43,50,63,Fiber optic,Two year,No
954,63,62,39,No,Two year,Yes
955,51,47,4,Fiber optic,Month-to-month,No
956,66,58,50,Fiber optic,Month-to-month,No
957,31,84,63,Fiber optic,One year,No
958,43,35,66,No,Month-to-month,Yes
959,62,86,39,DSL,One year,No
960,44,98,58,DSL,Two year,Yes
961,26,87,17,Fiber optic,Two year,Yes
962,43,55,40,DSL,Month-to-month,Yes
963,64,49,55,Fiber optic,Month-to-month,Yes
964,39,42,30,Fiber optic,One year,No
965,64,82,15,No,Month-to-month,Yes
966,47,88,35,DSL,Month-to-month,Yes
967,60,66,30,Fiber optic,Two year,Yes
968,65,30,1,No,Two year,No
969,34,38,43,No,Month-to-month,No
970,43,81,64,No,Two year,Yes
971,53,91,7,No,One year,No
972,18,62,15,DSL,Two year,No
973,25,94,34,DSL,Month-to-month,Yes
974,66,28,1,DSL,Month-to-month,Yes
975,52,44,70,No,Two year,Yes
976,69,97,4,DSL,One year,Yes
977,32,50,63,DSL,Two year,Yes
978,64,32,11,DSL,Two year,Yes
979,39,84,26,Fiber optic,Two year,No
980,31,49,52,DSL,Two year,Yes
981,43,92,33,Fiber optic,One year,No
982,45,48,18,DSL,One year,No
983,40,37,57,DSL,One year,No
984,31,22,46,Fiber optic,Two year,Yes
985,41,54,65,Fiber optic,Month-to-month,Yes
986,19,85,68,DSL,One year,No
987,62,23,4,DSL,Two year,No
988,43,60,5,DSL,One year,No
989,31,98,38,DSL,Two year,Yes
990,68,49,62,Fiber optic,Two year,Yes
991,24,30,37,No,Two year,No
992,20,52,61,DSL,Month-to-month,Yes
993,64,57,70,Fiber optic,One year,No
994,40,24,23,DSL,One year,No
995,63,78,16,No,Two year,No
996,60,70,8,No,One year,No
997,64,84,25,DSL,One year,Yes
998,62,87,45,No,One year,Yes
999,35,77,60,Fiber optic,Two year,Yes
1000,55,67,67,DSL,One year,Yes
1001,52,77,34,DSL,Month-to-month,No
1002,68,56,21,No,One year,Yes
1003,32,26,35,No,Two year,Yes
1004,42,79,40,DSL,One year,Yes
1005,54,78,25,DSL,Month-to-month,No
1006,45,29,2,DSL,Month-to-month,No
1007,27,52,70,No,Month-to-month,No
1008,56,70,7,No,One year,No
1009,34,97,55,Fiber optic,Month-to-month,No
1010,56,55,54,No,Month-to-month,No
1011,39,57,39,No,Month-to-month,No
1012,43,74,6,Fiber optic,Two year,No
1013,61,49,60,No,One year,Yes
1014,42,45,40,DSL,One year,No
1015,34,61,26,Fiber optic,Two year,No
1016,30,66,60,No,One year,No
1017,37,38,59,Fiber optic,Month-to-month,Yes
1018,42,96,21,No,Month-to-month,No
1019,21,99,32,Fiber optic,One year,Yes
1020,27,44,63,No,Two year,No
1021,20,37,64,DSL,Two year,Yes
1022,58,28,53,DSL,One year,Yes
1023,62,36,48,DSL,Two year,No
1024,35,23,46,DSL,Two year,No
1025,64,74,52,No,Two year,No
1026,53,73,69,Fiber optic,Two year,No
1027,64,47,22,DSL,Two year,No
1028,39,59,4,No,Two year,No
1029,51,28,29,Fiber optic,Two year,No
1030,64,55,59,Fiber optic,Two year,Yes
1031,25,27,51,Fiber optic,Month-to-month,No
1032,57,81,59,No,Two year,Yes
1033,66,68,5,Fiber optic,One year,Yes
1034,61,89,46,No,One year,Yes
1035,36,61,5,Fiber optic,Two year,Yes
1036,59,21,64,DSL,Two year,No
1037,58,50,13,Fiber optic,Two year,Yes
1038,54,95,66,DSL,One year,No
1039,23,38,7,No,One year,No
1040,69,84,33,No,Month-to-month,Yes
1041,43,93,21,Fiber optic,Two year,No
1042,51,79,42,DSL,Month-to-month,No
1043,62,81,20,No,Month-to-month,No
1044,23,79,20,DSL,Two year,No
1045,54,35,34,DSL,One year,Yes
1046,50,26,2,Fiber optic,One year,No
1047,39,96,6,Fiber optic,Two year,No
1048,38,87,12,DSL,Month-to-month,No
1049,23,93,28,Fiber optic,Month-to-month,No
1050,23,31,53,Fiber optic,Two year,No
1051,65,24,38,No,Month-to-month,Yes
1052,21,66,71,DSL,Month-to-month,Yes
1053,47,30,40,No,One year,No
1054,28,53,72,No,Month-to-month,Yes
1055,47,98,20,DSL,Two year,No
1056,48,70,57,DSL,Month-to-month,No
1057,41,24,45,No,One year,No
1058,26,67,63,DSL,Two year,No
1059,20,50,50,Fiber optic,One year,Yes
1060,68,59,37,Fiber optic,One year,No
1061,48,26,63,No,One year,No
1062,57,59,15,No,One year,Yes
1063,54,88,53,DSL,Month-to-month,Yes
1064,53,33,29,No,Month-to-month,No
1065,41,29,70,Fiber optic,One year,No
1066,48,68,12,DSL,Two year,Yes
1067,23,36,25,No,One year,No
1068,19,70,64,DSL,Month-to-month,Yes
1069,37,99,27,Fiber optic,One year,No
1070,45,81,23,DSL,Two year,No
1071,28,49,49,DSL,Month-to-month,Yes
1072,21,74,59,Fiber optic,One year,Yes
1073,32,53,39,DSL,Month-to-month,No
1074,23,88,47,No,Month-to-month,No
1075,66,52,60,No,One year,Yes
1076,47,24,65,No,One year,Yes
1077,55,61,26,Fiber optic,One year,Yes
1078,68,22,12,Fiber optic,One year,No
1079,19,82,10,No,One year,Yes
1080,32,57,62,No,One year,No
1081,28,32,66,No,Two year,No
1082,25,27,62,DSL,Month-to-month,No
1083,43,80,39,No,Two year,No
1084,68,49,10,DSL,One year,Yes
1085,62,69,27,No,Two year,No
1086,61,88,62,DSL,Month-to-month,No
1087,22,57,44,Fiber optic,Month-to-month,Yes
1088,23,78,43,DSL,Two year,No
1089,43,21,64,No,Month-to-month,Yes
1090,21,76,1,DSL,One year,No
1091,36,26,50,Fiber optic,Two year,No
1092,37,99,21,Fiber optic,Two year,No
1093,50,29,11,No,Two year,No
1094,37,48,42,DSL,One year,Yes
1095,66,53,51,DSL,Month-to-month,No
1096,29,91,61,Fiber optic,One year,No
1097,64,64,59,DSL,Month-to-month,No
1098,18,90,34,Fiber optic,One year,No
1099,43,77,33,Fiber optic,Month-to-month,Yes
1100,31,97,38,Fiber optic,Month-to-month,Yes
1101,55,52,55,DSL,Two year,No
1102,54,70,11,No,One year,No
1103,28,83,33,DSL,Month-to-month,No
1104,53,57,53,Fiber optic,One year,No
1105,30,99,36,No,Two year,No
1106,60,31,28,DSL,One year,No
1107,20,82,46,Fiber optic,One year,No
1108,50,84,57,DSL,Month-to-month,No
1109,23,79,18,No,One year,No
1110,67,39,14,Fiber optic,Month-to-month,Yes
1111,27,85,33,No,One year,Yes
1112,22,37,46,Fiber optic,Two year,No
1113,40,61,29,Fiber optic,Two year,Yes
1114,27,93,16,DSL,One year,Yes
1115,61,25,32,DSL,Two year,Yes
1116,19,85,37,DSL,Month-to-month,Yes
1117,30,99,30,No,Two year,No
1118,57,88,69,DSL,Two year,No
1119,19,41,30,No,One year,Yes
1120,37,41,17,Fiber optic,Two year,No
1121,18,84,43,DSL,One year,Yes
1122,54,68,14,Fiber optic,Two year,No
1123,26,96,30,DSL,Two year,No
1124,34,31,52,DSL,One year,No
1125,26,82,45,No,Two year,Yes
1126,28,32,52,No,Month-to-month,No
1127,32,81,29,Fiber optic,One year,No
1128,41,78,58,Fiber optic,Two year,No
1129,55,30,39,No,One year,Yes
1130,52,20,28,DSL,Month-to-month,No
1131,47,87,20,DSL,One year,Yes
1132,48,28,11,Fiber optic,One year,No
1133,66,22,68,DSL,Month-to-month,No
1134,22,91,6,Fiber optic,Month-to-month,No
1135,61,28,37,No,Month-to-month,No
1136,67,88,9,No,One year,No
1137,31,41,15,Fiber optic,One year,No
1138,28,88,61,DSL,Two year,No
1139,26,42,3,DSL,Two year,No
1140,51,99,5,Fiber optic,Month-to-month,Yes
1141,29,24,2,DSL,Month-to-month,No
1142,52,58,17,No,One year,No
1143,52,22,57,DSL,Month-to-month,Yes
1144,18,45,45,No,Two year,No
1145,57,27,19,Fiber optic,Two year,Yes
1146,39,71,67,DSL,Month-to-month,No
1147,46,88,23,DSL,Month-to-month,Yes
1148,25,25,60,No,One year,Yes
1149,28,46,47,DSL,Month-to-month,Yes
1150,58,41,21,No,Month-to-month,No
1151,54,75,3,No,Two year,Yes
1152,31,62,70,No,One year,Yes
1153,47,46,16,Fiber optic,Month-to-month,No
1154,52,64,45,Fiber optic,Two year,No
1155,38,65,43,DSL,Two year,No
1156,54,52,30,DSL,Two year,Yes
1157,22,47,61,Fiber optic,Two year,No
1158,36,70,63,Fiber optic,One year,No
1159,31,83,12,DSL,Two year,Yes
1160,43,54,60,DSL,Month-to-month,No
1161,21,55,38,Fiber optic,One year,No
1162,42,25,44,No,Month-to-month,Yes
1163,62,77,72,DSL,One year,No
1164,59,42,1,Fiber optic,Two year,Yes
1165,42,33,47,DSL,One year,No
1166,35,92,39,Fiber optic,One year,Yes
1167,57,75,9,No,Two year,Yes
1168,25,98,26,DSL,One year,Yes
1169,56,44,42,Fiber optic,Two year,No
1170,57,39,14,Fiber optic,One year,Yes
1171,31,90,65,No,Two year,Yes
1172,49,37,61,No,One year,No
1173,68,36,13,No,Month-to-month,Yes
1174,55,33,55,DSL,One year,No
1175,50,45,27,Fiber optic,Month-to-month,No
1176,40,51,39,No,One year,No
1177,32,78,30,DSL,Month-to-month,Yes
1178,50,90,43,DSL,Month-to-month,No
1179,42,76,8,Fiber optic,Two year,Yes
1180,34,92,6,No,Month-to-month,Yes
1181,50,31,13,Fiber optic,Two year,No
1182,64,22,48,Fiber optic,Month-to-month,No
1183,19,51,37,No,One year,Yes
1184,31,34,52,DSL,Month-to-month,No
1185,57,28,12,No,Two year,Yes
1186,57,68,41,DSL,Month-to-month,No
1187,68,63,66,Fiber optic,Two year,No
1188,56,47,22,DSL,Two year,No
1189,68,64,20,No,Month-to-month,No
1190,23,32,48,DSL,One year,No
1191,23,66,22,Fiber optic,One year,Yes
1192,20,40,19,DSL,Month-to-month,Yes
1193,24,69,66,Fiber optic,One year,Yes
1194,68,66,14,Fiber optic,One year,Yes
1195,25,24,4,Fiber optic,Month-to-month,Yes
1196,59,26,71,DSL,One year,No
1197,69,57,46,DSL,Month-to-month,No
1198,32,56,36,Fiber optic,Month-to-month,No
1199,64,51,65,No,Month-to-month,No
1200,46,75,29,DSL,Month-to-month,No
1201,50,62,19,Fiber optic,Two year,Yes
1202,69,86,29,Fiber optic,Two year,Yes
1203,47,46,13,Fiber optic,Month-to-month,Yes
1204,56,70,67,Fiber optic,One year,Yes
1205,44,67,62,No,Two year,No
1206,53,91,12,DSL,Month-to-month,Yes
1207,46,72,25,Fiber optic,One year,No
1208,55,67,43,No,Two year,Yes
1209,50,29,11,Fiber optic,Month-to-month,Yes
1210,54,28,41,DSL,Month-to-month,No
1211,44,65,3,DSL,One year,No
1212,50,29,57,Fiber optic,Month-to-month,Yes
1213,21,55,62,DSL,One year,Yes
1214,39,29,43,Fiber optic,Two year,Yes
1215,19,46,31,DSL,Month-to-month,No
1216,27,98,38,Fiber optic,Two year,Yes
1217,22,38,25,No,Two year,Yes
1218,27,30,63,Fiber optic,Month-to-month,No
1219,50,51,33,No,Month-to-month,Yes
1220,55,39,20,No,One year,No
1221,30,65,10,No,Two year,No
1222,48,79,28,Fiber optic,Two year,No
1223,64,98,18,DSL,Two year,Yes
1224,53,87,24,DSL,Two year,No
1225,62,36,45,Fiber optic,Month-to-month,Yes
1226,41,84,18,DSL,One year,Yes
1227,69,76,51,No,One year,No
1228,32,38,69,DSL,Two year,Yes
1229,46,24,15,Fiber optic,One year,Yes
1230,25,74,55,DSL,One year,No
1231,22,23,29,Fiber optic,One year,No
1232,46,71,38,No,One year,Yes
1233,64,38,36,No,One year,Yes
1234,21,50,40,Fiber optic,Two year,No
1235,29,22,44,DSL,Month-to-month,No
1236,62,86,22,DSL,One year,No
1237,19,48,51,No,One year,No
1238,44,72,23,Fiber optic,One year,Yes
1239,48,27,22,Fiber optic,Two year,Yes
1240,68,24,38,DSL,One year,Yes
1241,68,83,2,Fiber optic,Month-to-month,Yes
1242,53,46,15,DSL,Two year,Yes
1243,53,52,68,DSL,Two year,No
1244,43,77,72,DSL,Month-to-month,No
1245,60,81,2,Fiber optic,Month-to-month,Yes
1246,44,45,36,Fiber optic,Two year,Yes
1247,22,33,10,DSL,One year,Yes
1248,37,51,25,DSL,Two year,Yes
1249,28,60,64,Fiber optic,Month-to-month,No
1250,27,33,38,DSL,One year,No
1251,57,67,19,No,Month-to-month,Yes
1252,55,67,19,DSL,Month-to-month,No
1253,23,57,22,No,Two year,No
1254,25,26,58,Fiber optic,One year,Yes
1255,40,52,1,Fiber optic,Two year,No
1256,64,43,53,No,Two year,Yes
1257,43,45,15,Fiber optic,Month-to-month,No
1258,63,69,60,Fiber optic,Month-to-month,Yes
1259,60,61,57,Fiber optic,Month-to-month,No
1260,29,32,23,Fiber optic,One year,Yes
1261,43,50,62,Fiber optic,One year,No
1262,30,42,35,Fiber optic,Two year,Yes
1263,57,56,65,No,Two year,Yes
1264,35,78,55,DSL,Two year,Yes
1265,42,77,7,Fiber optic,One year,No
1266,50,35,34,DSL,Two year,Yes
1267,64,58,50,No,One year,No
1268,57,91,37,DSL,Two year,No
1269,60,28,10,Fiber optic,Two year,Yes
1270,29,83,44,Fiber optic,One year,No
1271,61,41,40,No,Month-to-month,Yes
1272,53,94,64,DSL,One year,Yes
1273,65,73,64,No,One year,No
1274,21,41,61,DSL,One year,Yes
1275,22,33,34,Fiber optic,One year,No
1276,54,85,4,DSL,Two year,Yes
1277,25,98,36,DSL,One year,No
1278,59,69,35,DSL,One year,No
1279,66,24,69,DSL,Two year,No
1280,45,36,63,DSL,One year,Yes
1281,48,20,70,No,Month-to-month,No
1282,26,33,18,Fiber optic,Month-to-month,No
1283,68,74,35,DSL,Month-to-month,No
1284,46,36,62,Fiber optic,Two year,No
1285,31,28,33,No,Month-to-month,Yes
1286,57,31,56,Fiber optic,One year,Yes
1287,58,85,44,DSL,One year,No
1288,39,34,54,Fiber optic,Month-to-month,No
1289,28,53,38,DSL,Month-to-month,No
1290,40,56,32,Fiber optic,Month-to-month,Yes
